the_geom,cartodb_id,field_1,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,lon_lat,source_cartodb_id,target_cartodb_id,closest_dist
0101000020E61000004437F794127852C0581BF4F6BE6A4440,1057,17593,148970804,01/01/2016,01:15:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,WHITE HISPANIC,1018527,243130,40.8339527790001,-73.8761341489999,POINT (-73.87613414899994 40.83395277900007),1039,22,2106.48740645
0101000020E6100000623BCE23B57352C0B1364216D4594440,1058,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1040,4,7440.78387716
0101000020E610000025F6A876687E52C068FC9460FA584440,1059,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1041,2,5696.81979205
0101000020E610000025F6A876687E52C068FC9460FA584440,1060,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1042,2,2062.87004095
0101000020E610000025F6A876687E52C068FC9460FA584440,1061,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1043,2,2062.87004095
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1062,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1044,15,6331.95928896
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1063,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1688,17,4994.07329163
0101000020E6100000623BCE23B57352C0B1364216D4594440,1064,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1045,4,5795.12991446
0101000020E610000062C5A567B07F52C0409DBF647E494440,1065,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1046,24,5725.97377315
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1066,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1047,15,1412.06295345
0101000020E6100000A9A87D176F7752C031231DD434554440,1067,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),1048,1,9900.54825547
0101000020E6100000B33ED2FECC8B52C020E917B553484440,1068,9724,140396316,01/01/2015,01:30:00,STATEN ISLAND,123,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,933020,145192,40.565054547,-74.1843869259999,POINT (-74.18438692599993 40.565054547000045),1049,14,7352.03591033
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1069,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1050,17,4635.88919757
0101000020E610000062C5A567B07F52C0409DBF647E494440,1070,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1051,24,4388.7112463
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1071,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1052,12,1678.34105264
0101000020E6100000C4DA4405857A52C0111CD38A24694440,1073,14177,159827413,01/01/2017,01:40:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1007951,238554,40.821427682,-73.9143689319999,POINT (-73.91436893199995 40.82142768200004),1054,18,665.03130787
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1074,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1055,15,2107.9298196
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,1075,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),1056,11,1348.8600192
0101000020E6100000B4CB8396637B52C0E0FA49B2D7564440,1076,5234,148970805,01/01/2016,00:52:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004234,186462,40.678457533,-73.9279533659999,POINT (-73.92795336599994 40.67845753300003),1059,9,2076.09120758
0101000020E610000057CA74E0437D52C0C6221B8242534440,1077,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1060,20,2918.82852073
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,1078,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),1061,11,1463.67749897
0101000020E6100000BDC090FB547952C028A6FF3D9C6D4440,1079,400,191739126,01/01/2019,02:19:00,BRONX,46,2,MULTI DWELL - APT BUILD,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1013072,251276,40.856330633,-73.895811931,POINT (-73.89581193099997 40.85633063300003),1062,3,2345.43215427
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1080,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1063,15,5136.09110198
0101000020E610000080BBD283197A52C0A88F57F281684440,1081,16154,140396353,01/01/2015,02:51:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,25-44,M,BLACK,1009769,236748,40.816465657,-73.907807308,POINT (-73.90780730799997 40.81646565700004),1064,21,678.13829828
0101000020E610000025F6A876687E52C068FC9460FA584440,1082,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1065,2,2181.31622404
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,1083,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),1066,11,2827.28735352
0101000020E610000025F6A876687E52C068FC9460FA584440,1084,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1067,2,1555.03815708
0101000020E6100000799C3788357A52C02E39CD86A5534440,1085,8954,173132280,01/01/2018,01:30:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,009,357","177,370",40.65348897,-73.90951734,POINT (-73.90951734 40.65348897),1068,13,2120.72475141
0101000020E6100000B33ED2FECC8B52C020E917B553484440,1086,9724,140396316,01/01/2015,01:30:00,STATEN ISLAND,123,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,933020,145192,40.565054547,-74.1843869259999,POINT (-74.18438692599993 40.565054547000045),1069,14,7326.86908394
0101000020E610000057CA74E0437D52C0C6221B8242534440,1087,4884,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,18-24,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1070,8,1553.50250211
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1088,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1071,15,4060.54298162
0101000020E610000062C5A567B07F52C0409DBF647E494440,1089,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1072,24,4426.79958796
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1090,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1073,12,631.12410278
0101000020E61000007C2A533EB77852C019DC9AD745544440,1091,15005,159829845,01/01/2017,11:00:00,BROOKLYN,75,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK,1015829,179160,40.6583814150001,-73.886184293,POINT (-73.88618429299999 40.65838141500007),1074,19,421.24779538
0101000020E610000025F6A876687E52C068FC9460FA584440,1092,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1075,2,667.50657572
0101000020E610000025F6A876687E52C068FC9460FA584440,1093,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1076,2,2779.39114989
0101000020E610000025F6A876687E52C068FC9460FA584440,1094,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1077,2,1989.72449293
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1095,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1078,17,7133.20710748
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1096,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1079,16,1127.27270531
0101000020E610000025F6A876687E52C068FC9460FA584440,1097,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1080,2,2224.91106982
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1098,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1081,16,3881.728273
0101000020E610000025F6A876687E52C068FC9460FA584440,1099,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1082,2,4192.32309145
0101000020E610000057CA74E0437D52C0C6221B8242534440,1100,4884,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,18-24,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1083,8,3594.32223465
0101000020E6100000BDC090FB547952C028A6FF3D9C6D4440,1101,400,191739126,01/01/2019,02:19:00,BRONX,46,2,MULTI DWELL - APT BUILD,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1013072,251276,40.856330633,-73.895811931,POINT (-73.89581193099997 40.85633063300003),1084,3,2479.94094521
0101000020E610000057CA74E0437D52C0C6221B8242534440,1102,4884,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,18-24,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1085,8,1406.33700971
0101000020E6100000A9A87D176F7752C031231DD434554440,1103,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),1086,1,7584.37472591
0101000020E610000025F6A876687E52C068FC9460FA584440,1104,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1087,2,1175.61897938
0101000020E610000062C5A567B07F52C0409DBF647E494440,1105,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1088,24,8938.942406
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1106,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1089,16,2144.94769014
0101000020E6100000623BCE23B57352C0B1364216D4594440,1107,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1091,4,5483.44778437
0101000020E6100000A9A87D176F7752C031231DD434554440,1108,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),1092,1,3596.09854435
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1109,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1093,16,5797.36875195
0101000020E610000062C5A567B07F52C0409DBF647E494440,1110,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1094,24,816.81019849
0101000020E6100000C4DA4405857A52C0111CD38A24694440,1111,14177,159827413,01/01/2017,01:40:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1007951,238554,40.821427682,-73.9143689319999,POINT (-73.91436893199995 40.82142768200004),1095,18,483.17218961
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1112,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1096,15,3243.02229943
0101000020E6100000A9A87D176F7752C031231DD434554440,1113,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),1097,1,9946.81587733
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1114,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1098,16,1641.23217461
0101000020E610000025F6A876687E52C068FC9460FA584440,1115,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1099,2,5716.69519807
0101000020E610000037B14222117A52C029E1C30B73554440,1116,3582,159827412,01/01/2017,00:05:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,WHITE HISPANIC,1009968,182502,40.6675734240001,-73.9072957659999,POINT (-73.90729576599993 40.667573424000075),1100,6,3630.08496
0101000020E6100000C4DA4405857A52C0111CD38A24694440,1117,14177,159827413,01/01/2017,01:40:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1007951,238554,40.821427682,-73.9143689319999,POINT (-73.91436893199995 40.82142768200004),1101,18,897.77770596
0101000020E6100000799C3788357A52C02E39CD86A5534440,1118,8954,173132280,01/01/2018,01:30:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,009,357","177,370",40.65348897,-73.90951734,POINT (-73.90951734 40.65348897),1102,13,1494.95799159
0101000020E61000004437F794127852C0581BF4F6BE6A4440,1119,3344,148970804,01/01/2016,01:15:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,WHITE HISPANIC,1018527,243130,40.8339527790001,-73.8761341489999,POINT (-73.87613414899994 40.83395277900007),1103,5,4237.25256881
0101000020E6100000C4DA4405857A52C0111CD38A24694440,1120,14177,159827413,01/01/2017,01:40:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1007951,238554,40.821427682,-73.9143689319999,POINT (-73.91436893199995 40.82142768200004),1104,18,1190.48264708
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1121,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1105,15,969.93689471
0101000020E610000025F6A876687E52C068FC9460FA584440,1122,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1106,2,879.10623516
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1123,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1107,15,5007.79070833
0101000020E6100000623BCE23B57352C0B1364216D4594440,1124,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1108,4,1653.13125729
0101000020E610000025F6A876687E52C068FC9460FA584440,1125,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1109,2,2899.66643304
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1126,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1110,16,2493.76799186
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1127,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1111,16,2325.29703663
0101000020E6100000623BCE23B57352C0B1364216D4594440,1128,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1112,4,1572.52631939
0101000020E610000025F6A876687E52C068FC9460FA584440,1129,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1113,2,2076.24221188
0101000020E610000025F6A876687E52C068FC9460FA584440,1130,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1989,2,1434.30540694
0101000020E610000057CA74E0437D52C0C6221B8242534440,1131,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1114,20,4073.56738776
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1132,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1115,15,2613.74079164
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1133,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1116,16,3573.63571196
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1134,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1117,15,2811.782875
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,1135,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),1118,11,2157.1378754
0101000020E610000062C5A567B07F52C0409DBF647E494440,1136,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1119,24,3610.3602546
0101000020E6100000396A8CA3807952C02025D595946D4440,1137,18055,159842969,01/01/2017,19:35:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1012335,251190,40.856096963,-73.898476493,POINT (-73.89847649299999 40.856096963000034),1120,23,1860.44052991
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1138,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1121,12,1418.33204377
0101000020E610000025F6A876687E52C068FC9460FA584440,1139,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1122,2,1785.97117764
