the_geom,cartodb_id,fountain_ty,collection,system,featuresta,parentid,gispropnum,objectid,department,painted,gisobjid,signname,position,fountain_co,borough,descriptio,source_cartodb_id,target_cartodb_id,closest_dist
0101000020E6100000874E0014317D52C054577A32B0674440,1392,E Wheelchair Child,2018-04-17 00:00:00+00,M056-DF0458,Active,M056,M056,2651,M-09,yes,100040061,Morningside Park,In Playground,2,M,"E Wheelchair Child, In Playground",1377,1716,292.28572303
0101000020E6100000DE5E5CA2B47A52C058E825793D594440,1393,C,2018-01-12 00:00:00+00,B429-DF0053,Active,B429,B429,63,B-04,yes,100037459,Hope Ballfield,"Under Tree, In Shade, Out in Open, Near Ballfield",1,B,"C, Under Tree, In Shade, Out in Open, Near Ballfield",1379,1485,247.88239112
0101000020E610000078C857CB887C52C0B7E2DC8BBA594440,1394,A,2018-01-23 00:00:00+00,B286-DF0399,Active,B286,B286,506,B-01,yes,100037988,Bartlett Playground,"Under Tree, Just Outside Playground",1,B,"A, Under Tree, Just Outside Playground",1380,918,219.20117257
0101000020E6100000389CD27DFC7A52C0463C43012F6A4440,1395,E Wheelchair,2018-03-01 00:00:00+00,X028-DF0430,Active,X028,X028,2320,X-04,yes,100039718,Joyce Kilmer Park,"Out in Open, Just Outside Playground",1,X,"E Wheelchair, Out in Open, Just Outside Playground",1381,2474,199.74936134
0101000020E6100000DBB83CB7F37552C05B73E1A2C8554440,1396,C,2018-02-06 00:00:00+00,Q095-DF0521,Active,Q095,Q095,1467,Q-10,yes,100038803,Vito Locascio Field,Near Ballfield,1,Q,"C, Near Ballfield",1382,2560,685.30324436
0101000020E610000011930CA7A47E52C0DD467982AE544440,1397,Bottle Filler High Low,2018-01-23 00:00:00+00,B073-DF0377,Active,B073,B073,483,B-19,no,100037822,Prospect Park,Out in Open,2,B,"Bottle Filler High Low, Out in Open",1383,328,536.69993163
0101000020E6100000A7584DB26F7C52C01DAC8EC7C05A4440,1398,C,2018-01-26 00:00:00+00,B127-DF0461,Active,B127,B127,681,B-01,no,100038055,Martinez Playground,"Near Ballfield, Just Outside Playground",1,B,"C, Near Ballfield, Just Outside Playground",1384,1143,580.02547051
0101000020E61000004AEB7B96C47B52C0F80131F5FE564440,1399,D,2018-01-22 00:00:00+00,B038-DF0309,Active,B038,B038,383,B-03,no,100037722,Fulton Park,,1,B,D,1385,804,219.22251064
0101000020E61000007875109CF16D52C0B8193753D15D4440,1400,A,2018-02-02 00:00:00+00,Q328-DF0070,Active,Q328,Q328,659,Q-13,yes,100038085,Bellerose Playground,In Playground,1,Q,"A, In Playground",1386,1811,277.10098695
0101000020E610000094AF2A7EDC7452C0C4D7F58BC4604440,1401,C,2018-03-02 00:00:00+00,Q211-DF0725,Active,Q211,Q211,2383,Q-07,no,100039777,Maple Playground,In Playground,1,Q,"C, In Playground",1387,2822,375.56359667
0101000020E6100000698123C5107F52C02944DBE7CE4F4440,1402,C,2018-04-25 00:00:00+00,B042-DF0869,Active,B042,B042,2704,B-12,no,100040094,Gravesend Park,"In Shade, In Playground",1,B,"C, In Shade, In Playground",1388,3105,533.06293314
0101000020E6100000DF161ADFA27E52C05C453CEFA2564440,1403,A,2018-01-20 00:00:00+00,B320-DF0261,Active,B320,B320,301,B-06,no,100037717,Park Slope Playground,In Playground,1,B,"A, In Playground",1389,1705,425.7500794
0101000020E6100000DA57DF95A47C52C0F9829A0BF2534440,1404,D,2018-01-22 00:00:00+00,B148-DF0306,Active,B148,B148,380,B-09,no,100037728,Rolph Henry Playground,In Playground,1,B,"D, In Playground",1390,593,368.41873902
0101000020E61000007797FC48D77E52C0E975716A205D4440,1405,A,2018-03-12 00:00:00+00,M088-DF0303,Active,M088,M088,2480,M-03,yes,100039790,Tompkins Square Park,"Under Tree, Near Ballfield, In Playground",1,M,"A, Under Tree, Near Ballfield, In Playground",1391,2630,283.01988595
0101000020E61000006D4D13564A8052C0C0C367A6E3524440,1406,E Wheelchair Child,2018-01-10 00:00:00+00,B087-DF0001,Active,B087,B087,11,B-07,yes,100037403,Sunset Park,"In Playground, Out in Open",2,B,"E Wheelchair Child, In Playground, Out in Open",1392,726,400.68726951
0101000020E61000000633AD72678A52C086FF2FD9D54E4440,1407,D,2018-02-05 00:00:00+00,R075A-DF0023,Active,R075A,R075A,1431,R-02,no,100038859,Father Macris Park,Near Ballfield,1,R,"D, Near Ballfield",1393,1337,646.31010441
0101000020E61000001AC81BFBC37852C0FAC491633E5F4440,1408,A,2018-02-18 00:00:00+00,Q098-DF0575,Active,Q098,Q098,1987,Q-04,,100039345,Frank D. O'Connor Playground,In Playground,1,Q,"A, In Playground",1394,1814,110.42061223
0101000020E6100000AF7F0029CE7D52C05F84BFFC99564440,1409,C,2018-01-25 00:00:00+00,B161-DF0456,Active,B161,B161,633,B-08,yes,100038057,Underhill Playground,"Under Tree, In Playground",1,B,"C, Under Tree, In Playground",1395,1896,216.60515771
0101000020E6100000E176D68D267952C0296309FC036E4440,1410,E High Low,2018-02-13 00:00:00+00,X174-DF0219,Active,X174,X174,988,X-06,no,100038344,Webster Playground,"In Playground, Under Tree",2,X,"E High Low, In Playground, Under Tree",1396,1916,198.80237015
0101000020E6100000DBD6477DF37252C0652AB50F025E4440,1411,A,2018-02-02 00:00:00+00,Q314-DF0370,Active,Q314,Q314,1248,Q-08,no,100038632,Fresh Meadows Playground,In Playground,1,Q,"A, In Playground",1397,1109,170.6701865
0101000020E61000002CFCB4765D7C52C03728C81180654440,1412,C,2018-05-01 00:00:00+00,M230-DF0513,Active,M230,M230,2737,M-11,no,100040151,Poor Richard's Playground,"Under Tree, In Playground, Near Ballfield",1,M,"C, Under Tree, In Playground, Near Ballfield",1398,1666,83.24320907
0101000020E6100000311CC7D9267C52C015AD90D24F694440,1413,E Wheelchair Child,2018-05-09 00:00:00+00,M355-DF0533,Active,M355,M355,2782,M-10,yes,100040100,Robert L. Clinkscales Playground and Community Garden,In Playground,2,M,"E Wheelchair Child, In Playground",1399,1232,129.16456598
0101000020E6100000C473C8E8BF7E52C0A57A15BBB7514440,1414,F High Low,2018-01-27 00:00:00+00,B151-DF0507,Active,B151,B151,779,B-12,no,100038127,Dome Playground,"In Playground, Out in Open",2,B,"F High Low, In Playground, Out in Open",1400,1565,397.2878384
0101000020E61000003C8AD716B07D52C0F29642838E664440,1415,C,2018-04-17 00:00:00+00,M200-DF0464,Active,M200,M200,2657,M-07,yes,100039993,Booker T. Washington Playground,Near Ballfield,1,M,"C, Near Ballfield",1401,1737,154.92205632
0101000020E610000036741B45788A52C0F72704B05E4F4440,1416,C,2018-02-13 00:00:00+00,R114-DF0112,Active,R114,R114,1766,R-01,no,100039137,Jennifer's Playground,Under Tree,1,R,"C, Under Tree",1402,1287,748.09543852
0101000020E6100000671D0CDF968752C07DC620B46E504440,1417,C,2018-02-13 00:00:00+00,R105-DF0127,Active,R105,R105,1804,R-01,no,100039288,Prall Playground,Near Ballfield,1,R,"C, Near Ballfield",1403,1550,73.37481376
0101000020E6100000740EA0A95E8B52C078839EBA54454440,1418,A,2018-02-15 00:00:00+00,R080-DF0133,Active,R080,R080,1853,R-03,yes,100039229,Annadale Green,Out in Open,1,R,"A, Out in Open",1404,2155,51.24155749
0101000020E6100000DAA9DF3E307C52C006807F2E6B6C4440,1419,A,2018-03-01 00:00:00+00,M099-DF0229,Active,M099,M099,2329,M-12,yes,100039737,J. Hood Wright Park,Near Ballfield,1,M,"A, Near Ballfield",1405,458,189.61875156
0101000020E6100000CD2B69E9CE7C52C029EC9A3CF7634440,1420,C,2018-03-03 00:00:00+00,M294-DF0253,Active,M294,M294,2388,M-08,no,100039775,Ruppert Park,In Playground,1,M,"C, In Playground",1406,1826,180.94937409
0101000020E61000007904DF97C97452C0ABE85909B9614440,1421,CS Concrete,2018-03-02 00:00:00+00,Q022-DF0716,Active,Q022,Q022,2374,Q-07,no,100039742,Margaret I. Carman Green - Weeping Beech,Just Outside Playground,1,Q,"CS Concrete, Just Outside Playground",1407,1973,216.84514815
0101000020E6100000E9664E094D7C52C06FDADB4213674440,1422,B,2018-05-01 00:00:00+00,M058-DF0498,Active,M058,M058,2721,M-11,yes,100040090,Marcus Garvey Park,"Under Tree, In Playground",1,M,"B, Under Tree, In Playground",1408,2766,118.57197542
0101000020E61000006F4A508A3D8152C0342242875A514440,1423,D,2018-02-22 00:00:00+00,B052-DF0783,Active,B052,B052,2078,B-10,no,100039485,Leif Ericson Park,In Playground,1,B,"D, In Playground",1409,1317,308.34396805
0101000020E6100000A7584DB26F7C52C01DAC8EC7C05A4440,1424,C,2018-01-26 00:00:00+00,B127-DF0461,Active,B127,B127,681,B-01,no,100038055,Martinez Playground,"Near Ballfield, Just Outside Playground",1,B,"C, Near Ballfield, Just Outside Playground",1410,1143,366.04330561
0101000020E6100000A13EF30BC57B52C013DFFE843B564440,1425,C,2018-01-26 00:00:00+00,B245-DF0475,Active,B245,B245,701,B-08,yes,100038118,St. John's Recreation Center,Out in Open,1,B,"C, Out in Open",1412,1129,531.59133593
0101000020E6100000E88F1972377D52C04319E725B35A4440,1426,A,2018-01-23 00:00:00+00,B223PA-DF0403,Active,B223PA,B223PA,510,B-01,yes,100037914,Rodney Park Center,Under Tree,1,B,"A, Under Tree",1413,1834,239.51872571
0101000020E610000011930CA7A47E52C0DD467982AE544440,1427,Bottle Filler High Low,2018-01-23 00:00:00+00,B073-DF0377,Active,B073,B073,483,B-19,no,100037822,Prospect Park,Out in Open,2,B,"Bottle Filler High Low, Out in Open",1414,328,280.94273083
0101000020E6100000646C8144B17D52C0B7B9E8CAEF544440,1428,B,2018-01-22 00:00:00+00,B073-DF0289,Active,B073,B073,363,B-19,no,100037715,Prospect Park,Out in Open,1,B,"B, Out in Open",1415,671,187.13696867
0101000020E610000066E95B91387D52C0E83FC7B1C8504440,1429,D,2018-01-23 00:00:00+00,B212-DF0389,Active,B212,B212,496,B-14,no,100037825,Hot Spot Tot Lot,"Under Tree, In Playground",1,B,"D, Under Tree, In Playground",1416,2303,780.24406041
0101000020E610000020C314A3457D52C02E18D937714C4440,1430,A,2018-02-12 00:00:00+00,B197-DF0684,Active,B197,B197,1688,B-15,no,100039055,Mellett Playground,In Playground,1,B,"A, In Playground",1417,428,400.7015627
0101000020E6100000225BF91D8B7852C0A117F022B4574440,1431,D,2018-01-23 00:00:00+00,B047-DF0373,Active,B047,B047,477,Q-05A,no,100037860,Highland Park,Near Ballfield,1,B,"D, Near Ballfield",1418,425,471.22201094
0101000020E610000066BC6215B57A52C0FB0DC2D7FE6B4440,1432,A,2018-02-22 00:00:00+00,X114-DF0397,Active,X114,X114,2098,X-04,,100039450,Goble Playground,"Out in Open, In Playground",1,X,"A, Out in Open, In Playground",1419,1101,392.82750014
0101000020E610000024EC610C937F52C0E8EF9A58FC5B4440,1433,C,2018-02-28 00:00:00+00,M105-DF0217,Active,M105,M105,2301,M-03,no,100039707,Sara D. Roosevelt Park,"Under Tree, Near Ballfield",1,M,"C, Under Tree, Near Ballfield",1420,595,160.44706375
0101000020E6100000AA34532C797C52C073C881BEAB4E4440,1434,C,2018-02-12 00:00:00+00,B208-DF0688,Active,B208,B208,1695,B-15,no,100039082,Pfc Norton Playground,In Playground,1,B,"C, In Playground",1421,1650,218.60296002
0101000020E61000008269E1B1607D52C0F62484743F574440,1435,E Wheelchair,2018-02-12 00:00:00+00,B102-DF0707,Active,B102,B102,1721,B-02,yes,100039093,Crispus Attucks Playground,"Under Tree, Just Outside Playground",1,B,"E Wheelchair, Under Tree, Just Outside Playground",1422,1922,259.05337505
0101000020E61000003083A8A68F7552C0EC125797EA494440,1436,Trough,2018-02-02 00:00:00+00,Q050-DF0433,Active,Q050,Q050,1324,Q-14,no,100038787,Rockaway Beach,Out in Open,1,Q,"Trough, Out in Open",1423,2876,344.69528252
0101000020E6100000DB12D7DF987752C0C4664381DD6E4440,1437,C,2018-01-27 00:00:00+00,X087-DF0122,Active,X087,X087,740,X-11,yes,100038180,Zimmerman Playground,Under Tree,1,X,"C, Under Tree",1424,2898,450.15597345
0101000020E610000081814718BA7C52C0450CA7AB70684440,1438,A,2018-04-23 00:00:00+00,M077-DF0482,Active,M077,M077,2679,M-09,yes,100040034,St. Nicholas Park,"Near Ballfield, Just Outside Playground",1,M,"A, Near Ballfield, Just Outside Playground",1425,1073,142.05511471
0101000020E6100000DE2E4163CF7D52C0255275F8E1574440,1439,A,2018-02-12 00:00:00+00,B301-DF0714,Active,B301,B301,1728,B-02,yes,100039188,Greene Playground,In Playground,1,B,"A, In Playground",1426,370,97.27109979
0101000020E6100000E9399E16637952C04FEC9D97E4684440,1440,D,2018-01-30 00:00:00+00,X255-DF0206,Active,X255,X255,922,X-02,no,100038340,Rainey Park,Near Ballfield,1,X,"D, Near Ballfield",1427,214,314.4364093
0101000020E610000085B17231EA7852C0FDC3B02E8A604440,1441,E Wheelchair Child,2018-02-06 00:00:00+00,Q303-DF0584,Active,Q303,Q303,1996,Q-03,no,100039339,Travers Park,"Out in Open, Just Outside Playground",2,Q,"E Wheelchair Child, Out in Open, Just Outside Playground",1428,2019,375.12972488
0101000020E6100000394F1E76337E52C0E7B87FBBF6644440,1442,E Wheelchair,2018-03-26 00:00:00+00,M264-DF0336,Active,M264,M264,2529,M-07,yes,100039968,Playground Eighty Nine LXXXIX,"Under Tree, In Playground",1,M,"E Wheelchair, Under Tree, In Playground",1429,2791,313.01965762
0101000020E6100000C952B1A9887E52C0E24A632DEA544440,1443,E Wheelchair,2018-03-14 00:00:00+00,B073-DF0857,Active,B073,B073,2510,B-19,yes,100039904,Prospect Park,"Out in Open, In Playground",1,B,"E Wheelchair, Out in Open, In Playground",1430,781,577.459135
0101000020E61000007A9E6009087B52C02B78F071DE5E4440,1444,F High Low,2018-01-26 00:00:00+00,Q044-DF0083,Active,Q044,Q044,672,Q-02,yes,100038090,L/CPL Thomas P. Noonan Jr. Playground,"Under Tree, Just Outside Playground",2,Q,"F High Low, Under Tree, Just Outside Playground",1431,667,393.38601352
0101000020E6100000C05B5A5CF37C52C08DDD18CC2A6A4440,1445,A,2018-02-16 00:00:00+00,M140-DF0040,Active,M140,M140,1851,M-14,no,100039278,Recreational Area,Near Ballfield,1,M,"A, Near Ballfield",1432,416,303.63498936
0101000020E6100000129D95D45D8052C0944C4703685C4440,1446,D,1899-11-30 00:00:00+00,M145-DF0270,Active,M145,M145,2446,M-01,,100039804,Albert Capsouto Park,,1,M,D,1433,2928,305.77386019
0101000020E6100000CAE517E6537D52C08768F97C95584440,1447,D,2018-01-14 00:00:00+00,B266-DF0079,Active,B266,B266,89,B-03,,100037464,Star Spangled Playground,Near Ballfield,1,B,"D, Near Ballfield",1434,145,79.34352318
0101000020E610000065D42C542B7752C01483FF4CD25F4440,1448,C,2018-01-30 00:00:00+00,Q026-DF0145,Active,Q026,Q026,942,Q-04,no,100038339,Park Of The Americas,Near Ballfield,1,Q,"C, Near Ballfield",1435,164,113.29586833
0101000020E61000009C082618148052C08C1C2144615E4440,1449,E Wheelchair,2018-02-21 00:00:00+00,M404-DF0111,Active,M404,M404,2052,M-02,yes,100039461,NYC AIDS Memorial Park at St. Vincent’s Triangle,Out in Open,1,M,"E Wheelchair, Out in Open",1436,888,463.09067442
0101000020E6100000211892E2117F52C0DA6933FF0C564440,1450,C,2018-01-30 00:00:00+00,B111A-DF0574,Active,B111A,B111A,950,B-06,yes,100038328,Washington Park,In Playground,1,B,"C, In Playground",1437,986,455.52108388
0101000020E61000004D277B82E47B52C01FBEC6B8AA584440,1451,Bottle Filler High Low,2018-01-15 00:00:00+00,B359-DF0115,Active,B359,B359,125,B-03,no,100037582,Eleanor Roosevelt Playground,In Playground,2,B,"Bottle Filler High Low, In Playground",1438,256,446.69495351
0101000020E61000003835AB8B687952C00206D19EE8684440,1452,D,2018-01-30 00:00:00+00,X255-DF0207,Active,X255,X255,923,X-02,no,100038321,Rainey Park,Near Ballfield,1,X,"D, Near Ballfield",1439,2358,158.35934242
0101000020E6100000F8C84E52667B52C08121750ED46E4440,1453,C,2018-02-25 00:00:00+00,M180-DF0133,Active,M180,M180,2136,M-12,no,100039552,Lt. Wm. Tighe Triangle,Under Tree,1,M,"C, Under Tree",1440,1551,302.5666002
0101000020E6100000B51F7D31377B52C05F9631E1716A4440,1454,CS Concrete,2018-01-24 00:00:00+00,X034-DF0065,Active,X034,X034,525,X-04,no,100037983,Mullaly Park,Out in Open,1,X,"CS Concrete, Out in Open",1441,2553,182.09717115
0101000020E610000070D88D58B77A52C00A9AAA49BB624440,1455,C,2018-01-25 00:00:00+00,Q066F-DF0069,Active,Q066F,Q066F,658,Q-01,no,100038062,Hoyt Playground,"In Playground, Near Ballfield",1,Q,"C, In Playground, Near Ballfield",1443,672,165.42930409
0101000020E6100000FD57F0F1CE7552C09AB8157EB5714440,1456,B,2018-01-21 00:00:00+00,X046-DF0005,Active,X046,X046,236,X-12,no,100037652,Seton Falls Park,In Playground,1,X,"B, In Playground",1444,2349,27.91460742
0101000020E6100000881C9A186B7B52C01DB7EEC133554440,1457,A,2018-01-26 00:00:00+00,B054-DF0494,Active,B054,B054,732,B-08,yes,100038107,Lincoln Terrace / Arthur S. Somers Park,Out in Open,1,B,"A, Out in Open",1445,368,447.81275961
0101000020E6100000820CB4B7997B52C080C66930766C4440,1458,A,2018-02-16 00:00:00+00,M037-DF0070,Active,M037,M037,1923,M-12A,no,100039361,Highbridge Park,In Playground,1,M,"A, In Playground",1446,620,405.43532398
0101000020E6100000207B9601A87F52C08993856937524440,1459,C,2018-01-27 00:00:00+00,B162-DF0512,Active,B162,B162,792,B-12,no,100038098,Brizzi Playground,"In Playground, Out in Open",1,B,"C, In Playground, Out in Open",1448,566,199.6844554
0101000020E610000063B5EF0E387852C009743706F4604440,1460,D,2018-02-02 00:00:00+00,Q362-DF0351,Active,Q362,Q362,1229,Q-03,no,100038606,Playground Ninety,"Out in Open, In Playground",1,Q,"D, Out in Open, In Playground",1449,2310,454.32590083
0101000020E610000030E7A2973D7C52C0A4C65DA370614440,1461,E Wheelchair Child,2018-01-25 00:00:00+00,Q429-DF0039,Active,Q429,Q429,579,Q-01,no,100037926,Spirit Playground,In Playground,2,Q,"E Wheelchair Child, In Playground",1450,2075,490.88173435
0101000020E610000019FF0913CD7D52C05181651AA0564440,1462,C,2018-01-25 00:00:00+00,B161-DF0455,Active,B161,B161,632,B-08,yes,100038006,Underhill Playground,In Playground,1,B,"C, In Playground",1451,712,355.2294722
0101000020E6100000BD9769AE9D7A52C0BDDF9937B04E4440,1463,D,2018-02-13 00:00:00+00,B147-DF0729,Active,B147,B147,1770,B-18,no,100039106,Monsignor Crawford Field,"Under Tree, Out in Open, Near Ballfield",1,B,"D, Under Tree, Out in Open, Near Ballfield",1452,2300,280.58652652
0101000020E6100000EB03414BA07E52C049D53D60A0564440,1464,D,2018-01-20 00:00:00+00,B320-DF0260,Active,B320,B320,300,B-06,no,100037651,Park Slope Playground,In Playground,1,B,"D, In Playground",1453,955,550.73202504
0101000020E610000037037B41827652C086066C96A15C4440,1465,A,2018-02-08 00:00:00+00,Q335-DF0546,Active,Q335,Q335,1550,Q-06,yes,100038911,Russell Sage Playground,"Out in Open, Just Outside Playground",1,Q,"A, Out in Open, Just Outside Playground",1454,2614,193.8961076
0101000020E6100000E87FBC36437C52C03C1EDA7C04664440,1466,Bottle Filler,2018-05-01 00:00:00+00,M111-DF0507,Active,M111,M111,2731,M-11,yes,100040112,James Weldon Johnson Playground,"Near Ballfield, Just Outside Playground",1,M,"Bottle Filler, Near Ballfield, Just Outside Playground",1455,98,68.39346164
0101000020E61000005F6C2A51067C52C099E1513EBE594440,1467,C,2018-01-11 00:00:00+00,B340-DF0026,Active,B340,B340,36,B-04,no,100037426,Garden Playground,"Just Outside Playground, Near Ballfield, Out in Open",1,B,"C, Just Outside Playground, Near Ballfield, Out in Open",1456,2811,90.92730251
0101000020E6100000324456423D7F52C01E557147A9574440,1468,C,2018-01-19 00:00:00+00,B230-DF0247,Active,B230,B230,283,B-06,yes,100037621,Nicholas Naquan Heyward Jr. Park,In Playground,1,B,"C, In Playground",1457,822,522.66645954
0101000020E6100000B540EC56CE7E52C07816A543EB574440,1469,C,2018-01-25 00:00:00+00,B137-DF0438,Active,B137,B137,610,B-02,no,100038014,Sixteen Sycamores Playground,"In Playground, Out in Open",1,B,"C, In Playground, Out in Open",1458,80,164.64380964
0101000020E6100000C2785BD9157F52C06D80B89D36564440,1470,E Wheelchair,2018-05-15 00:00:00+00,B111-DF0879,Active,B111,B111,2832,B-06,yes,100040230,J.J. Byrne Playground,Near Ballfield,1,B,"E Wheelchair, Near Ballfield",1459,2208,75.19379896
0101000020E6100000602031303B7E52C075C6C964C9574440,1471,E Wheelchair,2018-02-12 00:00:00+00,B026-DF0717,Active,B026,B026,1731,B-02,yes,100039115,Cuyler Gore Park,"In Playground, Under Tree",1,B,"E Wheelchair, In Playground, Under Tree",1460,3108,302.67078382
0101000020E61000007961317FFF7D52C0902BA2FC14654440,1472,D,2018-03-26 00:00:00+00,M244-DF0338,Active,M244,M244,2531,M-07,yes,100039971,Sol Bloom Playground,"Under Tree, In Shade, Near Ballfield, In Playground",1,M,"D, Under Tree, In Shade, Near Ballfield, In Playground",1461,1603,224.19826885
0101000020E6100000839F98EF847F52C02F3CA4C2325C4440,1473,C,2018-02-28 00:00:00+00,M105-DF0218,Active,M105,M105,2302,M-03,no,100039721,Sara D. Roosevelt Park,Under Tree,1,M,"C, Under Tree",1462,1778,88.0426028
0101000020E61000000A30460A6E7D52C0A6D74C94F25A4440,1474,D,2018-01-26 00:00:00+00,B167-DF0482,Active,B167,B167,710,B-01,no,100038115,La Guardia Playground,"In Playground, Under Tree",1,B,"D, In Playground, Under Tree",1463,20,165.71936869
0101000020E610000068DF947A627C52C006CFBA0D3A544440,1475,A,2018-01-22 00:00:00+00,B254-DF0301,Active,B254,B254,375,B-09,yes,100037786,Wingate Park,Out in Open,1,B,"A, Out in Open",1464,1399,421.51489843
0101000020E61000006F4A508A3D8152C0342242875A514440,1476,D,2018-02-22 00:00:00+00,B052-DF0783,Active,B052,B052,2078,B-10,no,100039485,Leif Ericson Park,In Playground,1,B,"D, In Playground",1465,1317,381.57248067
0101000020E6100000E61D03E4D27852C0274EA210126B4440,1477,Bottle Filler High Low,2018-02-12 00:00:00+00,X282-DF0317,Active,X282,X282,1633,X-03,yes,100039047,Seabury Park,"In Playground, Out in Open",2,X,"Bottle Filler High Low, In Playground, Out in Open",1466,2346,96.53453119
