the_geom,cartodb_id,cb_link_id,borough,community_board,council_district,latitude,longitude,project_status,smallest_ppt,street_address,postcode,link_site_id,link_smoke_tested_and_activated_a,link_installation_a,neighborhood_tabulation_area_nta,building_identification_number_bin,borough_block_lot_bbl,census_tract_ct,cross_street_1,cross_street_2,ixn_corner,gf_permit_application_id,location,x_coordinate,y_coordinate,source_cartodb_id,target_cartodb_id,closest_dist
0101000020E610000033FB3C46797752C0E63C635FB2574440,1055,LINK-021925,Brooklyn,305,37,40.685131,-73.866777,Live,145938,3480 FULTON STREET,11208,bk-05-145938,12/20/17,9/29/17,Cypress Hills-City Line,3093078,3041520033,3118400,ELDERT LANE,GRANT AVENUE,SW,81902,"(40.68513094, -73.86677733)","1,021,198.32","188,916.20",1048,1319,12015.6068
0101000020E6100000494DBB98668652C001F9122A384A4440,1056,LINK-018389,Staten Island,502,50,40.579839,-74.100012,Live,145807,2066 HYLAN BOULEVARD,10306,si-02-145807,5/25/17,4/10/17,Old Town-Dongan Hills-South Beach,5158060,5036720001,5011201,HUNTER AVENUE,ADAMS AVENUE,NE,81702,"(40.57983879, -74.1000124)","956,468.50","150,543.20",1049,1309,36.08796465
0101000020E6100000187D0569C67A52C0812557B1F8614440,1057,LINK-021330,Queens,401,22,40.765402,-73.91836,Live,145947,34-24 30 AVENUE,11103,qu-01-145947,10/25/17,9/16/17,Astoria,4009091,4006260049,4006300,35 STREET,34 STREET,SE,81871,"(40.76540165, -73.91836041)","1,006,864.88","218,143.75",1050,499,29.5569861
0101000020E61000000803CFBD878052C09ED2C1FA3F534440,1058,LINK-011802,Brooklyn,307,38,40.65039,-74.008285,Live,125840,4201 4 AVENUE,11232,bk-07-125840,6/25/18,4/10/18,Sunset Park West,3010833,3007240001,3008200,42 STREET,43 STREET,NE,,"(40.65039017, -74.00828534)","981,950.92","176,231.17",1051,399,4155.981108
0101000020E610000086376BF0BE7B52C030BC92E4B96C4440,1059,LINK-012863,Manhattan,112,10,40.849423,-73.933529,Live,120650,1422 ST. NICHOLAS AVENUE,10033,mn-12-120650,3/12/18,12/5/17,Washington Heights North,1063640,1021540001,1026900,WEST 181 STREET,WEST 182 STREET,NE,,"(40.84942275, -73.93352882)","1,002,639.87","248,752.05",1052,697,33.30730551
0101000020E6100000CC272B86AB7A52C0D2730B5D89684440,1061,LINK-012921,Bronx,201,17,40.816692,-73.916719,Live,123208,2883 3 AVENUE,10455,bx-01-123208,10/26/17,10/6/17,Melrose South-Mott Haven North,2001336,2023740001,2006500,EAST 150 STREET,EAST 151 STREET,NW,,"(40.8166923, -73.91671907)","1,007,301.78","236,831.12",1054,1230,103.9151277
0101000020E610000050FF59F3E37C52C000016BD5AE674440,1062,LINK-010406,Manhattan,110,9,40.810023,-73.951413,Live,142632,2327 FREDERICK DOUGLASS BOULEVARD,10027,mn-10-142632,10/14/16,9/24/16,Central Harlem South,1059298,1019510022,1025700,WEST 124 STREET,WEST 125 STREET,SW,,"(40.81002334, -73.95141341)","997,699.90","234,394.15",1055,1785,17.69732048
0101000020E610000059DE550F987C52C017D4B7CCE9504440,1063,LINK-000025,Brooklyn,314,45,40.632135,-73.946781,Live,126509,1591 FLATBUSH AVENUE,11210,bk-14-126509,6/18/18,3/4/18,Flatbush,3205905,3075580027,3078600,EAST 31 STREET,FLATBUSH AVENUE,NE,,"(40.63213478, -73.94678067)","999,021.72","169,584.61",1056,622,4856.594237
0101000020E61000002F17F19D987D52C017B7D100DE5A4440,1064,LINK-021157,Brooklyn,301,34,40.7099,-73.96244,Live,146091,178 BROADWAY,11211,bk-01-146091,1/29/19,6/5/18,North Side-South Side,3335296,3021320021,3054900,DRIGGS AVENUE,BEDFORD AVENUE,SW,82208,"(40.7099, -73.96244)","994,663.12","197,914.44",1057,1345,101.3172577
0101000020E610000055DAE21A9F7D52C08656276728524440,1065,LINK-013093,Brooklyn,314,40,40.641858,-73.962836,Live,126362,1626 CORTELYOU ROAD,11226,bk-14-126362,4/23/18,12/2/17,Flatbush,3118755,3051590010,3051400,EAST 17 STREET,EAST 16 STREET,SE,,"(40.64185835, -73.96283585)","994,563.89","173,124.87",1058,62,3192.622384
0101000020E610000086E3F90CA87A52C059A65F22DE564440,1066,LINK-002345,Brooklyn,303,41,40.678654,-73.916507,Live,126647,1961 FULTON STREET,11233,bk-03-126647,2/24/17,11/11/16,Stuyvesant Heights,3041785,3015360001,3037900,SARATOGA AVENUE,HULL STREET,NW,,"(40.678654, -73.916507)","1,007,408.42","186,539.40",1059,725,1858.119899
0101000020E61000002E90A0F8318052C01F477364E5534440,1067,LINK-021527,Brooklyn,307,38,40.655438,-74.00305,Live,145862,899 4 AVENUE,11232,bk-07-145862,8/22/17,7/1/17,Sunset Park West,3010172,3006850001,3008400,34 STREET,33 STREET,NE,81836,"(40.6554376, -74.00305032)","983,403.64","178,069.99",1060,761,2235.474902
0101000020E610000059DE550F987C52C017D4B7CCE9504440,1068,LINK-000025,Brooklyn,314,45,40.632135,-73.946781,Live,126509,1591 FLATBUSH AVENUE,11210,bk-14-126509,6/18/18,3/4/18,Flatbush,3205905,3075580027,3078600,EAST 31 STREET,FLATBUSH AVENUE,NE,,"(40.63213478, -73.94678067)","999,021.72","169,584.61",1061,622,4056.054038
0101000020E61000009A779CA2237952C051A5660FB46E4440,1069,LINK-018398,Bronx,207,15,40.86487,-73.8928,Live,145853,2620 BRIGGS AVENUE,10458,bx-07-145853,10/26/17,6/24/17,Bedford Park-Fordham North,2000000,2032930049,2039901,EAST 194 STREET,EAST KINGSBRIDGE ROAD,SE,81678,"(40.86487, -73.8928)","1,013,900.99","254,391.24",1062,1310,1501.15498
0101000020E6100000F1A0D9756F7D52C0E5805D4D9E624440,1070,LINK-000843,Manhattan,108,4,40.770456,-73.959928,Live,120991,1271 3 AVENUE,10021,mn-08-120991,3/29/16,3/5/16,Lenox Hill-Roosevelt Island,1043984,1014280001,1012600,EAST 73 STREET,EAST 74 STREET,NE,,"(40.770456, -73.959928)","995,349.45","219,977.22",1063,1041,146.1028986
0101000020E61000001074B4AA257A52C07C293C6876694440,1071,LINK-023349,Bronx,203,17,40.823926,-73.908549,Live,146064,574 EAST 163 STREET,10456,bx-03-146064,5/31/18,2/25/18,Morrisania-Melrose,2004376,2026200025,2014100,3 AVENUE,EAGLE AVENUE,SE,82123,"(40.82392555, -73.90854944)","1,009,560.35","239,468.71",1064,1409,262.9776399
0101000020E61000006C425A63D07E52C0213F1BB96E564440,1072,LINK-021509,Brooklyn,306,39,40.675254,-73.981469,Live,145895,615 CARROLL STREET,11215,bk-06-145895,9/11/17,7/27/17,Park Slope-Gowanus,3259252,3009590084,3013300,5 AVENUE,4 AVENUE,NW,81819,"(40.675254, -73.981469)","989,390.20","185,290.19",1065,170,234.3752204
0101000020E610000059DE550F987C52C017D4B7CCE9504440,1073,LINK-000025,Brooklyn,314,45,40.632135,-73.946781,Live,126509,1591 FLATBUSH AVENUE,11210,bk-14-126509,6/18/18,3/4/18,Flatbush,3205905,3075580027,3078600,EAST 31 STREET,FLATBUSH AVENUE,NE,,"(40.63213478, -73.94678067)","999,021.72","169,584.61",1066,622,2240.471937
0101000020E6100000B6476FB88F7F52C05EF1D4230D584440,1074,LINK-000049,Brooklyn,302,33,40.687901,-73.993147,Live,126166,185 COURT STREET,11201,bk-02-126166,1/5/18,10/7/17,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3002846,3002800015,3004300,BERGEN STREET,DEAN STREET,SE,,"(40.6879008, -73.99314691)","986,150.58","189,897.32",1067,1372,244.4010548
0101000020E610000068B0A9F3A87B52C04833164D67534440,1075,LINK-011626,Brooklyn,317,45,40.65159,-73.932187,Live,126271,4802 CHURCH AVENUE,11203,bk-17-126271,7/24/18,11/17/17,East Flatbush-Farragut,3102784,3046960001,3086000,EAST 48 STREET,EAST 49 STREET,SE,,"(40.65159, -73.932187)","1,003,066.90","176,675.47",1068,912,1115.564201
0101000020E610000071033E3F8C8652C0E2C96E66F4494440,1076,LINK-001750,Staten Island,502,50,40.577771,-74.10231,Live,125467,2154 HYLAN BOULEVARD,10306,si-02-125467,2/22/17,1/31/17,New Dorp-Midland Beach,5053558,5036910011,5011202,MIDLAND AVENUE,ZWICKY AVENUE,SE,,"(40.577771, -74.10231)","955,829.39","149,790.59",1069,1562,433.1370064
0101000020E610000030478FDFDB7C52C0BD8E386403554440,1077,LINK-010328,Brooklyn,309,35,40.664166,-73.95092,Live,130021,991 NOSTRAND AVENUE,11225,bk-09-130021,4/13/17,2/23/17,Crown Heights South,3324553,3013090001,3031900,EMPIRE BOULEVARD,SULLIVAN PLACE,NE,,"(40.66416648, -73.95091962)","997,866.36","181,253.97",1070,144,92.480141
0101000020E6100000423F53AF5B7D52C062BB7B80EE634440,1078,LINK-013681,Manhattan,108,4,40.780716,-73.958721,Live,121058,50 EAST 86 STREET,10028,mn-08-121058,5/11/18,3/4/18,Upper East Side-Carnegie Hill,1046840,1014970052,1015001,MADISON AVENUE,PARK AVENUE,SE,,"(40.78071593, -73.95872117)","995,681.97","223,715.41",1071,290,30.45394483
0101000020E61000000803CFBD878052C09ED2C1FA3F534440,1079,LINK-011802,Brooklyn,307,38,40.65039,-74.008285,Live,125840,4201 4 AVENUE,11232,bk-07-125840,6/25/18,4/10/18,Sunset Park West,3010833,3007240001,3008200,42 STREET,43 STREET,NE,,"(40.65039017, -74.00828534)","981,950.92","176,231.17",1072,399,4110.872342
0101000020E61000002C11A8FE417B52C0A4DE5339ED694440,1080,LINK-005426,Bronx,204,8,40.827552,-73.925903,Live,119160,52 EAST 161 STREET,10451,bx-04-119160,9/13/16,8/13/16,West Concourse,2002981,2024830040,2006300,RIVER AVENUE,GERARD AVENUE,SE,,"(40.82755199, -73.92590252)","1,004,756.50","240,785.41",1073,1060,273.8628617
0101000020E61000003A03232F6B7952C0E3C798BB96564440,1081,LINK-021926,Brooklyn,305,37,40.676475,-73.897167,Live,145932,62 PENNSYLVANIA AVENUE,11207,bk-05-145932,2/6/18,9/17/17,East New York,3083275,3036690026,3119800,FULTON STREET,ATLANTIC AVENUE,MIDBLOCK,81903,"(40.67647467, -73.89716745)","1,012,773.55","185,751.12",1074,1152,2534.059089
0101000020E610000023A298BC017F52C04981053065584440,1082,LINK-001032,Brooklyn,302,33,40.690588,-73.984481,Live,134976,248 DUFFIELD STREET,11201,bk-02-134976,3/7/17,2/13/17,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3413889,3001457501,3001500,FULTON STREET,WILLOUGHBY STREET,NW,,"(40.690588, -73.984481)","988,553.73","190,876.65",1075,474,366.4752889
0101000020E61000003579CA6ABA7F52C0B9895A9A5B574440,1083,LINK-000052,Brooklyn,306,39,40.682483,-73.995753,Live,126394,343 COURT STREET,11231,bk-06-126394,11/21/17,8/10/17,Carroll Gardens-Columbia Street-Red Hook,3007004,3004280001,3007500,UNION STREET,SACKETT STREET,NE,,"(40.68248292, -73.99575348)","985,427.79","187,923.38",1076,1006,545.7588062
0101000020E610000022A64412BD7E52C02BDCF29194564440,1084,LINK-013117,Brooklyn,306,39,40.676409,-73.98029,Live,127417,739 UNION STREET,11217,bk-06-127417,4/3/17,3/11/17,Park Slope-Gowanus,3019760,3009530001,3013100,5 AVENUE,6 AVENUE,NE,,"(40.676409, -73.98029)","989,717.14","185,711.06",1077,1854,270.2984188
0101000020E6100000BDA60705A57852C05471E316F35F4440,1085,LINK-010339,Queens,403,21,40.749606,-73.885072,Live,143455,81-02 37 AVENUE,11372,qu-03-143455,11/8/17,8/19/17,Jackson Heights,4030009,4012920001,4028300,81 STREET,82 STREET,SE,,"(40.7496063, -73.88507204)","1,016,093.60","212,399.34",1078,1446,15.26148431
0101000020E6100000D333BDC4587C52C0E0DBF4673F5A4440,1086,LINK-000005,Brooklyn,301,34,40.70506,-73.942918,Live,109262,101 GRAHAM AVENUE,11206,bk-01-109262,5/23/17,4/28/17,East Williamsburg,3325892,3030880015,3049100,MCKIBBIN STREET,SEIGEL STREET,SW,,"(40.70506042, -73.94291758)","1,000,076.66","196,154.16",1079,899,297.1417687
0101000020E6100000D4449F8F327E52C059DB148F8B564440,1087,LINK-005775,Brooklyn,306,39,40.676134,-73.971836,Live,145994,342 FLATBUSH AVENUE,11217,bk-06-145994,2/21/18,11/10/17,Park Slope-Gowanus,3024375,3010580033,3015900,STERLING PLACE,8 AVENUE,SW,81429,"(40.67613405, -73.97183554)","992,062.26","185,611.53",1080,1721,276.4282856
0101000020E6100000560F98874C7952C0A3CB9BC3B55E4440,1088,LINK-018147,Queens,402,30,40.739922,-73.895296,Live,145849,69-02 QUEENS BOULEVARD,11377,qu-02-145849,10/6/17,6/3/17,Elmhurst-Maspeth,4056320,4024320009,4048900,69 STREET,70 STREET,MIDBLOCK,81555,"(40.739922, -73.895296)","1,013,265.02","208,867.49",1081,1502,2808.485524
0101000020E610000010406A13278052C080441328625D4440,1089,LINK-013962,Manhattan,102,3,40.729558,-74.002385,Live,123117,263 6 AVENUE,10014,mn-02-123117,4/26/18,3/10/18,West Village,1008350,1005270027,1006700,DOWNING STREET,BEDFORD STREET,SW,,"(40.7295577, -74.00238535)","983,588.88","205,074.12",1082,691,273.0834454
0101000020E610000059DE550F987C52C017D4B7CCE9504440,1090,LINK-000025,Brooklyn,314,45,40.632135,-73.946781,Live,126509,1591 FLATBUSH AVENUE,11210,bk-14-126509,6/18/18,3/4/18,Flatbush,3205905,3075580027,3078600,EAST 31 STREET,FLATBUSH AVENUE,NE,,"(40.63213478, -73.94678067)","999,021.72","169,584.61",1083,622,1864.261065
0101000020E61000009A779CA2237952C051A5660FB46E4440,1091,LINK-018398,Bronx,207,15,40.86487,-73.8928,Live,145853,2620 BRIGGS AVENUE,10458,bx-07-145853,10/26/17,6/24/17,Bedford Park-Fordham North,2000000,2032930049,2039901,EAST 194 STREET,EAST KINGSBRIDGE ROAD,SE,81678,"(40.86487, -73.8928)","1,013,900.99","254,391.24",1084,1310,1687.402943
0101000020E6100000809A5AB6D67C52C057D0B4C4CA544440,1092,LINK-019371,Brooklyn,309,40,40.662438,-73.950605,Live,145844,317 LEFFERTS AVENUE,11225,bk-09-145844,6/14/17,5/6/17,Prospect Lefferts Gardens-Wingate,3035092,3013210001,3032900,NOSTRAND AVENUE,NEW YORK AVENUE,NE,81696,"(40.662438, -73.950605)","997,954.00","180,624.28",1085,798,37.52349669
0101000020E6100000EC67B114C97752C02504ABEAE55D4440,1093,LINK-018137,Queens,404,25,40.733579,-73.871648,Live,145768,90-20 QUEENS BOULEVARD,11373,qu-04-145768,4/14/17,3/4/17,Elmhurst,4457337,4028570074,4047500,57 AVENUE,WOODHAVEN BOULEVARD,SW,81668,"(40.733579, -73.871648)","1,019,821.61","206,565.25",1086,487,30.45173532
0101000020E6100000DCA0F65B3B7F52C02B685A6265584440,1094,LINK-006143,Brooklyn,302,33,40.690594,-73.987998,Live,126847,141 LIVINGSTON STREET,11201,bk-02-126847,5/3/17,2/24/17,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3000428,3001540028,3003700,SMITH STREET,BOERUM PLACE,NW,,"(40.69059444, -73.9879984)","987,578.28","190,878.84",1087,102,52.46316168
0101000020E61000009F3D97A9498552C02383DC45984C4440,1095,LINK-001757,Staten Island,502,50,40.598397,-74.082621,Live,145522,1177 HYLAN BOULEVARD,10305,si-02-145522,2/28/17,1/31/17,Old Town-Dongan Hills-South Beach,5047160,5032080020,5009601,WOODLAWN AVENUE,WINFIELD AVENUE,NW,,"(40.59839673, -74.08262136)","961,305.77","157,299.29",1088,1585,2438.872571
0101000020E6100000022A1C412A7D52C0D996016729574440,1096,LINK-018102,Brooklyn,303,36,40.680951,-73.955704,Live,145796,540 FRANKLIN AVENUE,11238,bk-03-145796,3/24/17,3/11/17,Clinton Hill,3339279,3020160042,3022700,FULTON STREET,LEFFERTS PLACE,NW,81512,"(40.68095126, -73.95570356)","996,536.06","187,368.43",1089,209,59.7715448
0101000020E6100000B69F8CF1617F52C0E0641BB803554440,1097,LINK-000039,Brooklyn,307,39,40.664176,-73.990353,Live,125916,601 5 AVENUE,11215,bk-07-125916,7/25/17,6/27/17,Park Slope-Gowanus,3330599,3010530001,3014100,PROSPECT AVENUE,16 STREET,NE,,"(40.664176, -73.990353)","986,926.37","181,253.77",1090,189,515.1063947
0101000020E610000092AE997CB37252C07C26FBE7695A4440,1098,LINK-001820,Queens,412,27,40.706357,-73.792205,Live,141553,168-06 JAMAICA AVENUE,11433,qu-12-141553,9/28/16,8/18/16,Jamaica,4217372,4102090002,4044400,168 STREET,168 PLACE,SE,,"(40.70635736, -73.79220518)","1,041,861.97","196,689.85",1091,1588,4258.879256
0101000020E6100000A6EECA2E187652C0492EFF21FD584440,1099,LINK-010440,Queens,409,32,40.695225,-73.845226,Live,108791,102-01 JAMAICA AVENUE,11418,qu-09-108791,7/7/17,5/20/17,Richmond Hill,4457303,4091870001,4002600,102 STREET,104 STREET,NE,,"(40.695225, -73.845226)","1,027,168.91","192,603.58",1092,1459,186.6880889
0101000020E61000008CBB41B4567C52C061545227A05F4440,1100,LINK-018198,Queens,402,26,40.747075,-73.942792,Live,145791,25-01 JACKSON AVENUE,11101,qu-02-145791,4/14/17,3/11/17,Hunters Point-Sunnyside-West Maspeth,4539937,4000790030,4001900,44 DRIVE,THOMPSON AVENUE,NE,81598,"(40.74707469, -73.94279179)","1,000,101.54","211,461.28",1093,482,18.35227619
0101000020E610000059DE550F987C52C017D4B7CCE9504440,1101,LINK-000025,Brooklyn,314,45,40.632135,-73.946781,Live,126509,1591 FLATBUSH AVENUE,11210,bk-14-126509,6/18/18,3/4/18,Flatbush,3205905,3075580027,3078600,EAST 31 STREET,FLATBUSH AVENUE,NE,,"(40.63213478, -73.94678067)","999,021.72","169,584.61",1094,622,7012.833271
0101000020E610000095D233BDC47A52C00135B56CAD694440,1102,LINK-013218,Bronx,204,17,40.825605,-73.918258,Live,119077,271 EAST 161 STREET,10451,bx-04-119077,6/11/18,5/2/18,East Concourse-Concourse Village,2001921,2024210001,2017300,MORRIS AVENUE,PARK AVENUE,NE,,"(40.82560474, -73.91825809)","1,006,872.76","240,077.84",1095,1797,97.74387307
0101000020E6100000865451BCCA7C52C0CDB051D66F644440,1103,LINK-000891,Manhattan,108,5,40.784663,-73.949874,Live,119829,1700 3 AVENUE,10128,mn-08-119829,4/1/16,2/27/16,Upper East Side-Carnegie Hill,1048492,1015240023,1015801,EAST 95 STREET,EAST 96 STREET,NE,,"(40.78466254, -73.94987392)","998,131.35","225,154.57",1096,134,28.64372287
0101000020E6100000889FFF1EBC7552C0EFFFE38409594440,1104,LINK-011760,Queens,409,32,40.695603,-73.839607,Live,124794,107-23 JAMAICA AVENUE,11418,qu-09-124794,7/7/17,5/20/17,Richmond Hill,4192128,4092030039,4012800,108 STREET,107 STREET,NW,,"(40.6956028, -73.83960659)","1,028,726.93","192,744.03",1097,445,12253.80065
0101000020E6100000E08101840F7C52C0CAFACDC474594440,1105,LINK-000008,Brooklyn,304,34,40.698876,-73.938447,Live,103731,849 BROADWAY,11206,bk-04-103731,7/27/18,4/10/18,Bushwick South,3071735,3031340004,3038900,PARK AVENUE,LOCUST STREET,MIDBLOCK,,"(40.69887623, -73.93844701)","1,001,317.75","193,901.91",1098,678,1270.451426
0101000020E6100000F96A47718E7E52C0E2900DA48B5F4440,1106,LINK-000297,Manhattan,106,4,40.746449,-73.977444,Live,121513,525 3 AVENUE,10016,mn-06-121513,2/19/16,2/6/16,Murray Hill-Kips Bay,1020178,1009160001,1007800,EAST 35 STREET,EAST 36 STREET,NE,,"(40.746449, -73.977444)","990,499.99","211,228.95",1099,521,15.84137575
0101000020E61000005DA79196CA7952C09B8F6B43C5564440,1107,LINK-021931,Brooklyn,305,37,40.677895,-73.90299,Live,145944,2460 FULTON STREET,11207,bk-05-145944,1/16/18,9/29/17,Ocean Hill,3042317,3015550001,3036700,SINDEREN AVENUE,VAN SINDEREN AVENUE,NE,81893,"(40.67789498, -73.90299005)","1,011,157.91","186,266.73",1100,554,2434.095645
0101000020E610000001A5A146217B52C079AF5A99F0694440,1108,LINK-001786,Bronx,204,8,40.827655,-73.923906,Live,101603,895 WALTON AVENUE,10452,bx-04-101603,5/11/17,2/18/17,West Concourse,2002919,2024760057,2019500,EAST 161 STREET,EAST 164 STREET,NW,,"(40.82765532, -73.92390599)","1,005,309.01","240,823.53",1101,316,190.9112119
0101000020E610000068B0A9F3A87B52C04833164D67534440,1109,LINK-011626,Brooklyn,317,45,40.65159,-73.932187,Live,126271,4802 CHURCH AVENUE,11203,bk-17-126271,7/24/18,11/17/17,East Flatbush-Farragut,3102784,3046960001,3086000,EAST 48 STREET,EAST 49 STREET,SE,,"(40.65159, -73.932187)","1,003,066.90","176,675.47",1102,912,2554.139949
0101000020E6100000CEC64ACCB37852C097546D37C16B4440,1110,LINK-010198,Bronx,206,17,40.841834,-73.885974,Live,101312,1917 SOUTHERN BOULEVARD,10460,bx-06-101312,7/12/18,5/17/18,East Tremont,2010153,2029600039,2036502,ELSMERE PLACE,FAIRMOUNT PLACE,SW,,"(40.84183354, -73.88597436)","1,015,799.85","246,000.57",1103,1163,4769.369208
0101000020E61000008A7615527E7A52C0E013EB54F96A4440,1111,LINK-020557,Bronx,204,16,40.835734,-73.91396,Live,146078,247 EAST 169 STREET,10456,bx-04-146078,8/2/18,4/19/18,East Concourse-Concourse Village,2000000,2028300072,2017902,GRANT AVENUE,SHERIDAN AVENUE,NW,82160,"(40.83573444, -73.91396042)","1,008,058.55","243,769.60",1104,1367,404.1743697
0101000020E6100000ECA4BE2CED7B52C0D9B45208E4664440,1112,LINK-005932,Manhattan,111,8,40.803834,-73.936351,Live,144674,186 EAST 125 STREET,10035,mn-11-144674,11/2/16,10/15/16,East Harlem North,1087605,1017730020,1019600,3 AVENUE,LEXINGTON AVENUE,SW,,"(40.80383418, -73.93635101)","1,001,871.16","232,141.89",1105,919,37.79409037
0101000020E6100000D270CADC7C7E52C050508A56EE574440,1113,LINK-002533,Brooklyn,302,35,40.686961,-73.976371,Live,126807,56 LAFAYETTE AVENUE,11217,bk-02-126807,1/9/17,11/11/16,Fort Greene,3059247,3021130022,3003500,FORT GREENE PLACE,ST FELIX STREET,SE,,"(40.68696059, -73.97637079)","990,803.21","189,555.58",1106,943,68.97089239
0101000020E610000054724EECA17E52C06D91B41B7D644440,1114,LINK-000979,Manhattan,107,6,40.785068,-73.978633,Live,138882,221 WEST 81 STREET,10024,mn-07-138882,8/30/17,12/18/16,Upper West Side,1032680,1012297502,1016700,BROADWAY,AMSTERDAM AVENUE,NE,,"(40.78506849, -73.97863267)","990,167.19","225,299.22",1107,721,127.2881188
0101000020E6100000E15E99B7EA7652C0D15AD1E6385D4440,1115,LINK-001134,Queens,406,29,40.728299,-73.858076,Live,124200,98-04 QUEENS BOULEVARD,11374,qu-06-124200,11/30/16,11/5/16,Forest Hills,4072158,4030860007,4071306,65 ROAD,66 AVENUE,SE,,"(40.728299, -73.858076)","1,023,586.08","204,647.39",1196,1045,435.6957573
0101000020E6100000BC95253ACB7252C0677DCA31595A4440,1116,LINK-000789,Queens,412,27,40.705847,-73.793654,Live,138109,166-02 JAMAICA AVENUE,11433,qu-12-138109,9/23/16,8/18/16,Jamaica,4216243,4101560001,4044400,MERRICK BOULEVARD,168 STREET,SE,,"(40.70584719, -73.79365361)","1,041,460.83","196,503.03",1108,808,1203.405931
0101000020E6100000D27135B22B8052C0D767CEFA945B4440,1117,LINK-002683,Manhattan,101,1,40.715484,-74.002667,Live,137399,125 WORTH STREET,10013,mn-01-137399,12/14/16,10/19/16,SoHo-TriBeCa-Civic Center-Little Italy,1001831,1001680032,1003100,LAFAYETTE STREET,CENTRE STREET,NE,,"(40.71548409, -74.00266673)","983,510.74","199,946.67",1109,1254,344.5579658
0101000020E6100000E08101840F7C52C0CAFACDC474594440,1118,LINK-000008,Brooklyn,304,34,40.698876,-73.938447,Live,103731,849 BROADWAY,11206,bk-04-103731,7/27/18,4/10/18,Bushwick South,3071735,3031340004,3038900,PARK AVENUE,LOCUST STREET,MIDBLOCK,,"(40.69887623, -73.93844701)","1,001,317.75","193,901.91",1110,678,2274.833777
0101000020E6100000D9942BBCCB7C52C055C03DCF9F564440,1119,LINK-011595,Brooklyn,308,36,40.676752,-73.949935,Live,127047,632 NOSTRAND AVENUE,11216,bk-08-127047,3/8/17,2/17/17,Crown Heights North,3030331,3012120042,3031500,DEAN STREET,BERGEN STREET,SW,,"(40.676752, -73.949935)","998,136.90","185,839.38",1111,1179,231.6334073
0101000020E6100000F3583332C87452C00B98C0ADBB594440,1120,LINK-001117,Queens,409,29,40.70104,-73.824719,Live,138287,87-06 126 STREET,11418,qu-09-138287,6/29/18,5/19/18,Richmond Hill,4196127,4093340010,4014201,JAMAICA AVENUE,89 AVENUE,SW,,"(40.70104, -73.824719)","1,032,851.27","194,732.87",1112,1559,1115.976368
0101000020E6100000D4449F8F327E52C059DB148F8B564440,1121,LINK-005775,Brooklyn,306,39,40.676134,-73.971836,Live,145994,342 FLATBUSH AVENUE,11217,bk-06-145994,2/21/18,11/10/17,Park Slope-Gowanus,3024375,3010580033,3015900,STERLING PLACE,8 AVENUE,SW,81429,"(40.67613405, -73.97183554)","992,062.26","185,611.53",1113,1721,252.7282625
